Year,Y/M,areaCode,areaName,NHS_B,SC_B,Both_B,dtoc_total
2011,2011_SEPTEMBER,E09000028,Southwark,149.0,83.0,69.0,301.0
2011,2011_SEPTEMBER,E09000029,Sutton,118.0,174.0,84.0,376.0
2011,2011_SEPTEMBER,E09000030,Tower Hamlets,359.0,361.0,5.0,725.0
2011,2011_SEPTEMBER,E09000031,Waltham Forest,205.0,62.0,31.0,298.0
2011,2011_SEPTEMBER,E09000032,Wandsworth,63.0,232.0,49.0,344.0
2011,2011_SEPTEMBER,E09000033,Westminster,335.0,27.0,0.0,362.0
2011,2011_SEPTEMBER,E10000003,Cambridgeshire,1210.0,847.0,47.0,2104.0
2011,2011_SEPTEMBER,E10000006,Cumbria,589.0,438.0,209.0,1236.0
2011,2011_SEPTEMBER,E10000007,Derbyshire,1412.0,581.0,121.0,2114.0
2011,2011_SEPTEMBER,E10000008,Devon,1799.0,875.0,20.0,2694.0
2011,2011_SEPTEMBER,E10000011,East Sussex,1313.0,286.0,0.0,1599.0
2011,2011_SEPTEMBER,E10000012,Essex,1507.0,318.0,15.0,1840.0
2011,2011_SEPTEMBER,E10000013,Gloucestershire,678.0,252.0,80.0,1010.0
2011,2011_SEPTEMBER,E10000014,Hampshire,1098.0,908.0,393.0,2399.0
2011,2011_SEPTEMBER,E10000015,Hertfordshire,1010.0,1289.0,23.0,2322.0
2011,2011_SEPTEMBER,E10000016,Kent,1746.0,693.0,101.0,2540.0
2011,2011_SEPTEMBER,E10000017,Lancashire,1825.0,141.0,122.0,2088.0
2011,2011_SEPTEMBER,E10000018,Leicestershire,660.0,153.0,249.0,1062.0
2011,2011_SEPTEMBER,E10000019,Lincolnshire,993.0,677.0,105.0,1775.0
2011,2011_SEPTEMBER,E10000020,Norfolk,1145.0,187.0,62.0,1394.0
2011,2011_SEPTEMBER,E10000021,Northamptonshire,1462.0,106.0,140.0,1708.0
2011,2011_SEPTEMBER,E10000023,North Yorkshire,756.0,195.0,16.0,967.0
2011,2011_SEPTEMBER,E10000024,Nottinghamshire,2693.0,667.0,104.0,3464.0
2011,2011_SEPTEMBER,E10000025,Oxfordshire,3006.0,1805.0,824.0,5635.0
2011,2011_SEPTEMBER,E10000027,Somerset,847.0,239.0,37.0,1123.0
2011,2011_SEPTEMBER,E10000028,Staffordshire,945.0,347.0,211.0,1503.0
2011,2011_SEPTEMBER,E10000029,Suffolk,1001.0,477.0,7.0,1485.0
2011,2011_SEPTEMBER,E10000030,Surrey,1671.0,631.0,303.0,2605.0
2011,2011_SEPTEMBER,E10000031,Warwickshire,1279.0,813.0,157.0,2249.0
2011,2011_SEPTEMBER,E10000032,West Sussex,1885.0,1091.0,38.0,3014.0
2011,2011_SEPTEMBER,E10000034,Worcestershire,834.0,851.0,110.0,1795.0
2012,2012_APRIL,E06000001,Hartlepool,128.0,0.0,0.0,128.0
2012,2012_APRIL,E06000002,Middlesbrough,391.0,22.0,0.0,413.0
2012,2012_APRIL,E06000003,Redcar and Cleveland,435.0,38.0,30.0,503.0
2012,2012_APRIL,E06000004,Stockton-on-Tees,162.0,0.0,16.0,178.0
2012,2012_APRIL,E06000005,Darlington,309.0,0.0,77.0,386.0
2012,2012_APRIL,E06000006,Halton,125.0,30.0,19.0,174.0
2012,2012_APRIL,E06000007,Warrington,205.0,0.0,26.0,231.0
2012,2012_APRIL,E06000008,Blackburn with Darwen,130.0,0.0,0.0,130.0
2012,2012_APRIL,E06000009,Blackpool,94.0,149.0,48.0,291.0
2012,2012_APRIL,E06000010,"Kingston upon Hull, City of",840.0,90.0,0.0,930.0
2012,2012_APRIL,E06000011,East Riding of Yorkshire,584.0,79.0,5.0,668.0
2012,2012_APRIL,E06000012,North East Lincolnshire,300.0,80.0,35.0,415.0
2012,2012_APRIL,E06000013,North Lincolnshire,11.0,1.0,3.0,15.0
2012,2012_APRIL,E06000014,York,459.0,468.0,81.0,1008.0
2012,2012_APRIL,E06000015,Derby,348.0,0.0,0.0,348.0
2012,2012_APRIL,E06000016,Leicester,298.0,141.0,84.0,523.0
2012,2012_APRIL,E06000017,Rutland,119.0,18.0,0.0,137.0
2012,2012_APRIL,E06000018,Nottingham,646.0,169.0,117.0,932.0
2012,2012_APRIL,E06000019,"Herefordshire, County of",100.0,78.0,14.0,192.0
2012,2012_APRIL,E06000020,Telford and Wrekin,4.0,42.0,0.0,46.0
2012,2012_APRIL,E06000021,Stoke-on-Trent,347.0,94.0,60.0,501.0
2012,2012_APRIL,E06000022,Bath and North East Somerset,189.0,340.0,0.0,529.0
2012,2012_APRIL,E06000023,"Bristol, City of",621.0,157.0,0.0,778.0
2012,2012_APRIL,E06000024,North Somerset,391.0,96.0,0.0,487.0
2012,2012_APRIL,E06000025,South Gloucestershire,356.0,169.0,0.0,525.0
2012,2012_APRIL,E06000026,Plymouth,228.0,26.0,0.0,254.0
2012,2012_APRIL,E06000027,Torbay,36.0,2.0,1.0,39.0
2012,2012_APRIL,E06000030,Swindon,217.0,170.0,0.0,387.0
2012,2012_APRIL,E06000031,Peterborough,195.0,0.0,0.0,195.0
2012,2012_APRIL,E06000032,Luton,244.0,75.0,129.0,448.0
2012,2012_APRIL,E06000033,Southend-on-Sea,65.0,11.0,0.0,76.0
2012,2012_APRIL,E06000034,Thurrock,236.0,152.0,0.0,388.0
2012,2012_APRIL,E06000035,Medway,313.0,22.0,0.0,335.0
2012,2012_APRIL,E06000036,Bracknell Forest,112.0,31.0,89.0,232.0
2012,2012_APRIL,E06000037,West Berkshire,206.0,510.0,81.0,797.0
2012,2012_APRIL,E06000038,Reading,95.0,71.0,0.0,166.0
2012,2012_APRIL,E06000039,Slough,337.0,0.0,0.0,337.0
2012,2012_APRIL,E06000040,Windsor and Maidenhead,142.0,12.0,0.0,154.0
2012,2012_APRIL,E06000041,Wokingham,99.0,49.0,0.0,148.0
2012,2012_APRIL,E06000042,Milton Keynes,154.0,70.0,0.0,224.0
2012,2012_APRIL,E06000043,Brighton and Hove,660.0,99.0,28.0,787.0
2012,2012_APRIL,E06000044,Portsmouth,117.0,76.0,28.0,221.0
2012,2012_APRIL,E06000045,Southampton,557.0,336.0,42.0,935.0
2012,2012_APRIL,E06000046,Isle of Wight,7.0,0.0,0.0,7.0
2012,2012_APRIL,E06000047,County Durham,907.0,17.0,14.0,938.0
2012,2012_APRIL,E06000049,Cheshire East,651.0,30.0,0.0,681.0
2012,2012_APRIL,E06000050,Cheshire West and Chester,353.0,54.0,20.0,427.0
2012,2012_APRIL,E06000051,Shropshire,117.0,351.0,85.0,553.0
2012,2012_APRIL,E06000052,Cornwall,1051.0,478.0,190.0,1719.0
2012,2012_APRIL,E06000054,Wiltshire,312.0,681.0,297.0,1290.0
2012,2012_APRIL,E06000055,Bedford,227.0,22.0,1.0,250.0
2012,2012_APRIL,E06000056,Central Bedfordshire,285.0,63.0,26.0,374.0
2012,2012_APRIL,E06000057,Northumberland,49.0,231.0,90.0,370.0
2012,2012_APRIL,E06000058,"BOURNEMOUTH, CHRISTCHURCH AND POOLE",463.0,385.0,0.0,848.0
2012,2012_APRIL,E06000059,Dorset,606.0,374.0,33.0,1013.0
2012,2012_APRIL,E06000060,Buckinghamshire,737.0,165.0,0.0,902.0
2012,2012_APRIL,E08000001,Bolton,231.0,40.0,0.0,271.0
2012,2012_APRIL,E08000002,Bury,83.0,172.0,0.0,255.0
2012,2012_APRIL,E08000003,Manchester,380.0,404.0,44.0,828.0
2012,2012_APRIL,E08000004,Oldham,82.0,67.0,0.0,149.0
2012,2012_APRIL,E08000005,Rochdale,112.0,9.0,0.0,121.0
2012,2012_APRIL,E08000006,Salford,236.0,79.0,0.0,315.0
2012,2012_APRIL,E08000007,Stockport,567.0,34.0,10.0,611.0
2012,2012_APRIL,E08000008,Tameside,54.0,0.0,0.0,54.0
2012,2012_APRIL,E08000009,Trafford,101.0,147.0,75.0,323.0
2012,2012_APRIL,E08000010,Wigan,343.0,31.0,0.0,374.0
2012,2012_APRIL,E08000011,Knowsley,82.0,49.0,0.0,131.0
2012,2012_APRIL,E08000012,Liverpool,440.0,463.0,93.0,996.0
2012,2012_APRIL,E08000013,St. Helens,42.0,224.0,0.0,266.0
2012,2012_APRIL,E08000014,Sefton,175.0,5.0,74.0,254.0
2012,2012_APRIL,E08000015,Wirral,96.0,53.0,49.0,198.0
2012,2012_APRIL,E08000016,Barnsley,51.0,33.0,0.0,84.0
2012,2012_APRIL,E08000017,Doncaster,183.0,8.0,123.0,314.0
2012,2012_APRIL,E08000018,Rotherham,137.0,12.0,16.0,165.0
2012,2012_APRIL,E08000019,Sheffield,259.0,158.0,55.0,472.0
2012,2012_APRIL,E08000021,Newcastle upon Tyne,276.0,115.0,138.0,529.0
2012,2012_APRIL,E08000022,North Tyneside,176.0,42.0,24.0,242.0
2012,2012_APRIL,E08000023,South Tyneside,49.0,60.0,0.0,109.0
2012,2012_APRIL,E08000024,Sunderland,196.0,418.0,113.0,727.0
2012,2012_APRIL,E08000025,Birmingham,1785.0,2387.0,163.0,4335.0
2012,2012_APRIL,E08000026,Coventry,818.0,270.0,279.0,1367.0
2012,2012_APRIL,E08000027,Dudley,241.0,384.0,59.0,684.0
2012,2012_APRIL,E08000028,Sandwell,315.0,654.0,52.0,1021.0
2012,2012_APRIL,E08000029,Solihull,225.0,346.0,5.0,576.0
2012,2012_APRIL,E08000030,Walsall,240.0,260.0,52.0,552.0
2012,2012_APRIL,E08000031,Wolverhampton,341.0,346.0,252.0,939.0
2012,2012_APRIL,E08000032,Bradford,234.0,80.0,0.0,314.0
2012,2012_APRIL,E08000033,Calderdale,492.0,61.0,40.0,593.0
2012,2012_APRIL,E08000034,Kirklees,598.0,42.0,105.0,745.0
2012,2012_APRIL,E08000035,Leeds,638.0,432.0,2.0,1072.0
2012,2012_APRIL,E08000036,Wakefield,608.0,58.0,31.0,697.0
2012,2012_APRIL,E08000037,Gateshead,66.0,207.0,0.0,273.0
2012,2012_APRIL,E09000002,Barking and Dagenham,193.0,91.0,51.0,335.0
2012,2012_APRIL,E09000003,Barnet,388.0,115.0,0.0,503.0
2012,2012_APRIL,E09000004,Bexley,135.0,41.0,0.0,176.0
2012,2012_APRIL,E09000005,Brent,252.0,94.0,75.0,421.0
2012,2012_APRIL,E09000006,Bromley,98.0,45.0,2.0,145.0
2012,2012_APRIL,E09000007,Camden,59.0,89.0,0.0,148.0
2012,2012_APRIL,E09000008,Croydon,205.0,97.0,0.0,302.0
2012,2012_APRIL,E09000009,Ealing,341.0,278.0,120.0,739.0
2012,2012_APRIL,E09000010,Enfield,224.0,159.0,32.0,415.0
2012,2012_APRIL,E09000011,Greenwich,214.0,53.0,19.0,286.0
2012,2012_APRIL,E09000012,Hackney,64.0,165.0,0.0,229.0
2012,2012_APRIL,E09000013,Hammersmith and Fulham,362.0,42.0,0.0,404.0
2012,2012_APRIL,E09000014,Haringey,174.0,156.0,0.0,330.0
2012,2012_APRIL,E09000015,Harrow,185.0,264.0,0.0,449.0
2012,2012_APRIL,E09000016,Havering,521.0,134.0,90.0,745.0
2012,2012_APRIL,E09000017,Hillingdon,184.0,221.0,0.0,405.0
2012,2012_APRIL,E09000018,Hounslow,228.0,38.0,0.0,266.0
2012,2012_APRIL,E09000019,Islington,63.0,27.0,0.0,90.0
2012,2012_APRIL,E09000020,Kensington and Chelsea,459.0,37.0,30.0,526.0
2012,2012_APRIL,E09000021,Kingston upon Thames,63.0,134.0,20.0,217.0
2012,2012_APRIL,E09000022,Lambeth,270.0,195.0,128.0,593.0
2012,2012_APRIL,E09000023,Lewisham,174.0,0.0,0.0,174.0
2012,2012_APRIL,E09000024,Merton,86.0,30.0,13.0,129.0
2012,2012_APRIL,E09000025,Newham,146.0,287.0,37.0,470.0
2012,2012_APRIL,E09000026,Redbridge,235.0,75.0,94.0,404.0
2012,2012_APRIL,E09000027,Richmond upon Thames,181.0,61.0,13.0,255.0
2012,2012_APRIL,E09000028,Southwark,210.0,55.0,68.0,333.0
2012,2012_APRIL,E09000029,Sutton,128.0,54.0,33.0,215.0
2012,2012_APRIL,E09000030,Tower Hamlets,277.0,185.0,28.0,490.0
2012,2012_APRIL,E09000031,Waltham Forest,124.0,7.0,0.0,131.0
2012,2012_APRIL,E09000032,Wandsworth,137.0,56.0,8.0,201.0
2012,2012_APRIL,E09000033,Westminster,500.0,46.0,0.0,546.0
2012,2012_APRIL,E10000003,Cambridgeshire,1179.0,912.0,85.0,2176.0
2012,2012_APRIL,E10000006,Cumbria,1070.0,671.0,235.0,1976.0
2012,2012_APRIL,E10000007,Derbyshire,887.0,400.0,67.0,1354.0
2012,2012_APRIL,E10000008,Devon,1582.0,503.0,52.0,2137.0
2012,2012_APRIL,E10000011,East Sussex,920.0,547.0,0.0,1467.0
2012,2012_APRIL,E10000012,Essex,1332.0,294.0,151.0,1777.0
2012,2012_APRIL,E10000013,Gloucestershire,1011.0,137.0,538.0,1686.0
2012,2012_APRIL,E10000014,Hampshire,956.0,783.0,354.0,2093.0
2012,2012_APRIL,E10000015,Hertfordshire,1492.0,1071.0,42.0,2605.0
2012,2012_APRIL,E10000016,Kent,1886.0,650.0,60.0,2596.0
2012,2012_APRIL,E10000017,Lancashire,1815.0,154.0,76.0,2045.0
2012,2012_APRIL,E10000018,Leicestershire,657.0,28.0,77.0,762.0
2012,2012_APRIL,E10000019,Lincolnshire,1212.0,248.0,47.0,1507.0
2012,2012_APRIL,E10000020,Norfolk,1388.0,204.0,5.0,1597.0
2012,2012_APRIL,E10000021,Northamptonshire,1539.0,97.0,140.0,1776.0
2012,2012_APRIL,E10000023,North Yorkshire,693.0,311.0,152.0,1156.0
2012,2012_APRIL,E10000024,Nottinghamshire,2752.0,272.0,145.0,3169.0
2012,2012_APRIL,E10000025,Oxfordshire,2994.0,2235.0,546.0,5775.0
2012,2012_APRIL,E10000027,Somerset,508.0,93.0,26.0,627.0
2012,2012_APRIL,E10000028,Staffordshire,828.0,611.0,151.0,1590.0
2012,2012_APRIL,E10000029,Suffolk,752.0,392.0,10.0,1154.0
2012,2012_APRIL,E10000030,Surrey,2353.0,759.0,165.0,3277.0
2012,2012_APRIL,E10000031,Warwickshire,1288.0,417.0,247.0,1952.0
2012,2012_APRIL,E10000032,West Sussex,1564.0,716.0,15.0,2295.0
2012,2012_APRIL,E10000034,Worcestershire,791.0,821.0,106.0,1718.0
2012,2012_AUGUST,E06000001,Hartlepool,102.0,0.0,18.0,120.0
2012,2012_AUGUST,E06000002,Middlesbrough,534.0,1.0,0.0,535.0
2012,2012_AUGUST,E06000003,Redcar and Cleveland,384.0,3.0,23.0,410.0
2012,2012_AUGUST,E06000004,Stockton-on-Tees,200.0,0.0,0.0,200.0
2012,2012_AUGUST,E06000005,Darlington,302.0,66.0,142.0,510.0
2012,2012_AUGUST,E06000006,Halton,109.0,0.0,0.0,109.0
2012,2012_AUGUST,E06000007,Warrington,108.0,34.0,0.0,142.0
2012,2012_AUGUST,E06000008,Blackburn with Darwen,254.0,0.0,0.0,254.0
2012,2012_AUGUST,E06000009,Blackpool,257.0,317.0,44.0,618.0
2012,2012_AUGUST,E06000010,"Kingston upon Hull, City of",908.0,107.0,15.0,1030.0
2012,2012_AUGUST,E06000011,East Riding of Yorkshire,599.0,43.0,37.0,679.0
2012,2012_AUGUST,E06000012,North East Lincolnshire,192.0,108.0,89.0,389.0
2012,2012_AUGUST,E06000013,North Lincolnshire,123.0,4.0,19.0,146.0
2012,2012_AUGUST,E06000014,York,637.0,603.0,68.0,1308.0
2012,2012_AUGUST,E06000015,Derby,499.0,0.0,0.0,499.0
2012,2012_AUGUST,E06000016,Leicester,559.0,181.0,238.0,978.0
2012,2012_AUGUST,E06000017,Rutland,26.0,15.0,0.0,41.0
2012,2012_AUGUST,E06000018,Nottingham,849.0,173.0,91.0,1113.0
2012,2012_AUGUST,E06000019,"Herefordshire, County of",48.0,20.0,14.0,82.0
2012,2012_AUGUST,E06000020,Telford and Wrekin,92.0,40.0,17.0,149.0
2012,2012_AUGUST,E06000021,Stoke-on-Trent,329.0,53.0,86.0,468.0
2012,2012_AUGUST,E06000022,Bath and North East Somerset,210.0,291.0,0.0,501.0
2012,2012_AUGUST,E06000023,"Bristol, City of",657.0,113.0,0.0,770.0
2012,2012_AUGUST,E06000024,North Somerset,380.0,0.0,0.0,380.0
2012,2012_AUGUST,E06000025,South Gloucestershire,448.0,41.0,0.0,489.0
2012,2012_AUGUST,E06000026,Plymouth,617.0,196.0,50.0,863.0
2012,2012_AUGUST,E06000027,Torbay,71.0,32.0,25.0,128.0
2012,2012_AUGUST,E06000030,Swindon,36.0,59.0,0.0,95.0
2012,2012_AUGUST,E06000031,Peterborough,239.0,3.0,0.0,242.0
2012,2012_AUGUST,E06000032,Luton,276.0,196.0,135.0,607.0
2012,2012_AUGUST,E06000033,Southend-on-Sea,128.0,15.0,0.0,143.0
2012,2012_AUGUST,E06000034,Thurrock,112.0,8.0,0.0,120.0
2012,2012_AUGUST,E06000035,Medway,363.0,36.0,0.0,399.0
2012,2012_AUGUST,E06000036,Bracknell Forest,11.0,11.0,56.0,78.0
2012,2012_AUGUST,E06000037,West Berkshire,387.0,718.0,11.0,1116.0
2012,2012_AUGUST,E06000038,Reading,44.0,103.0,0.0,147.0
2012,2012_AUGUST,E06000039,Slough,192.0,6.0,0.0,198.0
2012,2012_AUGUST,E06000040,Windsor and Maidenhead,331.0,14.0,0.0,345.0
2012,2012_AUGUST,E06000041,Wokingham,82.0,78.0,0.0,160.0
2012,2012_AUGUST,E06000042,Milton Keynes,207.0,136.0,0.0,343.0
2012,2012_AUGUST,E06000043,Brighton and Hove,572.0,286.0,35.0,893.0
2012,2012_AUGUST,E06000044,Portsmouth,155.0,10.0,0.0,165.0
2012,2012_AUGUST,E06000045,Southampton,538.0,534.0,15.0,1087.0
2012,2012_AUGUST,E06000046,Isle of Wight,0.0,0.0,0.0,0.0
2012,2012_AUGUST,E06000047,County Durham,752.0,161.0,69.0,982.0
2012,2012_AUGUST,E06000049,Cheshire East,953.0,10.0,6.0,969.0
2012,2012_AUGUST,E06000050,Cheshire West and Chester,444.0,67.0,38.0,549.0
2012,2012_AUGUST,E06000051,Shropshire,529.0,261.0,31.0,821.0
2012,2012_AUGUST,E06000052,Cornwall,867.0,655.0,120.0,1642.0
2012,2012_AUGUST,E06000054,Wiltshire,633.0,1112.0,15.0,1760.0
2012,2012_AUGUST,E06000055,Bedford,174.0,18.0,0.0,192.0
2012,2012_AUGUST,E06000056,Central Bedfordshire,239.0,63.0,32.0,334.0
2012,2012_AUGUST,E06000057,Northumberland,109.0,279.0,31.0,419.0
2012,2012_AUGUST,E06000058,"BOURNEMOUTH, CHRISTCHURCH AND POOLE",656.0,151.0,0.0,807.0
2012,2012_AUGUST,E06000059,Dorset,716.0,366.0,42.0,1124.0
2012,2012_AUGUST,E06000060,Buckinghamshire,831.0,245.0,0.0,1076.0
2012,2012_AUGUST,E08000001,Bolton,309.0,33.0,0.0,342.0
2012,2012_AUGUST,E08000002,Bury,102.0,62.0,45.0,209.0
2012,2012_AUGUST,E08000003,Manchester,509.0,312.0,71.0,892.0
2012,2012_AUGUST,E08000004,Oldham,195.0,28.0,0.0,223.0
2012,2012_AUGUST,E08000005,Rochdale,164.0,12.0,0.0,176.0
2012,2012_AUGUST,E08000006,Salford,178.0,9.0,0.0,187.0
2012,2012_AUGUST,E08000007,Stockport,506.0,0.0,0.0,506.0
2012,2012_AUGUST,E08000008,Tameside,465.0,444.0,0.0,909.0
2012,2012_AUGUST,E08000009,Trafford,170.0,243.0,61.0,474.0
2012,2012_AUGUST,E08000010,Wigan,471.0,0.0,0.0,471.0
2012,2012_AUGUST,E08000011,Knowsley,118.0,51.0,23.0,192.0
2012,2012_AUGUST,E08000012,Liverpool,642.0,268.0,84.0,994.0
2012,2012_AUGUST,E08000013,St. Helens,84.0,45.0,20.0,149.0
2012,2012_AUGUST,E08000014,Sefton,355.0,26.0,31.0,412.0
2012,2012_AUGUST,E08000015,Wirral,79.0,40.0,72.0,191.0
2012,2012_AUGUST,E08000016,Barnsley,45.0,1.0,0.0,46.0
2012,2012_AUGUST,E08000017,Doncaster,213.0,0.0,149.0,362.0
2012,2012_AUGUST,E08000018,Rotherham,250.0,65.0,0.0,315.0
2012,2012_AUGUST,E08000019,Sheffield,199.0,191.0,65.0,455.0
2012,2012_AUGUST,E08000021,Newcastle upon Tyne,410.0,162.0,44.0,616.0
2012,2012_AUGUST,E08000022,North Tyneside,81.0,150.0,66.0,297.0
2012,2012_AUGUST,E08000023,South Tyneside,87.0,43.0,4.0,134.0
2012,2012_AUGUST,E08000024,Sunderland,113.0,679.0,66.0,858.0
2012,2012_AUGUST,E08000025,Birmingham,1942.0,2537.0,108.0,4587.0
2012,2012_AUGUST,E08000026,Coventry,1035.0,475.0,287.0,1797.0
2012,2012_AUGUST,E08000027,Dudley,277.0,273.0,25.0,575.0
2012,2012_AUGUST,E08000028,Sandwell,273.0,305.0,22.0,600.0
2012,2012_AUGUST,E08000029,Solihull,407.0,281.0,0.0,688.0
2012,2012_AUGUST,E08000030,Walsall,38.0,199.0,50.0,287.0
2012,2012_AUGUST,E08000031,Wolverhampton,669.0,97.0,216.0,982.0
2012,2012_AUGUST,E08000032,Bradford,310.0,158.0,0.0,468.0
2012,2012_AUGUST,E08000033,Calderdale,643.0,31.0,30.0,704.0
2012,2012_AUGUST,E08000034,Kirklees,836.0,77.0,133.0,1046.0
2012,2012_AUGUST,E08000035,Leeds,828.0,671.0,23.0,1522.0
2012,2012_AUGUST,E08000036,Wakefield,549.0,208.0,76.0,833.0
2012,2012_AUGUST,E08000037,Gateshead,33.0,187.0,0.0,220.0
2012,2012_AUGUST,E09000001,City of London,5.0,22.0,0.0,27.0
2012,2012_AUGUST,E09000002,Barking and Dagenham,558.0,85.0,113.0,756.0
2012,2012_AUGUST,E09000003,Barnet,647.0,119.0,0.0,766.0
2012,2012_AUGUST,E09000004,Bexley,339.0,162.0,0.0,501.0
2012,2012_AUGUST,E09000005,Brent,486.0,31.0,42.0,559.0
2012,2012_AUGUST,E09000006,Bromley,113.0,49.0,0.0,162.0
2012,2012_AUGUST,E09000007,Camden,74.0,63.0,0.0,137.0
2012,2012_AUGUST,E09000008,Croydon,171.0,124.0,31.0,326.0
2012,2012_AUGUST,E09000009,Ealing,444.0,162.0,271.0,877.0
2012,2012_AUGUST,E09000010,Enfield,77.0,162.0,7.0,246.0
2012,2012_AUGUST,E09000011,Greenwich,114.0,86.0,0.0,200.0
2012,2012_AUGUST,E09000012,Hackney,51.0,114.0,0.0,165.0
2012,2012_AUGUST,E09000013,Hammersmith and Fulham,200.0,88.0,223.0,511.0
2012,2012_AUGUST,E09000014,Haringey,115.0,154.0,83.0,352.0
2012,2012_AUGUST,E09000015,Harrow,151.0,183.0,0.0,334.0
2012,2012_AUGUST,E09000016,Havering,677.0,31.0,154.0,862.0
2012,2012_AUGUST,E09000017,Hillingdon,173.0,158.0,31.0,362.0
2012,2012_AUGUST,E09000018,Hounslow,374.0,52.0,0.0,426.0
2012,2012_AUGUST,E09000019,Islington,100.0,62.0,0.0,162.0
2012,2012_AUGUST,E09000020,Kensington and Chelsea,113.0,31.0,0.0,144.0
2012,2012_AUGUST,E09000021,Kingston upon Thames,179.0,1.0,0.0,180.0
2012,2012_AUGUST,E09000022,Lambeth,316.0,137.0,7.0,460.0
2012,2012_AUGUST,E09000023,Lewisham,378.0,56.0,54.0,488.0
2012,2012_AUGUST,E09000024,Merton,109.0,7.0,0.0,116.0
2012,2012_AUGUST,E09000025,Newham,132.0,235.0,6.0,373.0
2012,2012_AUGUST,E09000026,Redbridge,325.0,31.0,156.0,512.0
2012,2012_AUGUST,E09000027,Richmond upon Thames,102.0,76.0,0.0,178.0
2012,2012_AUGUST,E09000028,Southwark,278.0,35.0,62.0,375.0
2012,2012_AUGUST,E09000029,Sutton,140.0,103.0,23.0,266.0
2012,2012_AUGUST,E09000030,Tower Hamlets,321.0,185.0,0.0,506.0
2012,2012_AUGUST,E09000031,Waltham Forest,176.0,66.0,0.0,242.0
2012,2012_AUGUST,E09000032,Wandsworth,131.0,42.0,1.0,174.0
2012,2012_AUGUST,E09000033,Westminster,89.0,197.0,31.0,317.0
2012,2012_AUGUST,E10000003,Cambridgeshire,1771.0,1194.0,246.0,3211.0
2012,2012_AUGUST,E10000006,Cumbria,1374.0,464.0,181.0,2019.0
2012,2012_AUGUST,E10000007,Derbyshire,1114.0,458.0,70.0,1642.0
2012,2012_AUGUST,E10000008,Devon,1794.0,331.0,61.0,2186.0
2012,2012_AUGUST,E10000011,East Sussex,1326.0,433.0,0.0,1759.0
2012,2012_AUGUST,E10000012,Essex,1843.0,135.0,54.0,2032.0
2012,2012_AUGUST,E10000013,Gloucestershire,904.0,311.0,138.0,1353.0
2012,2012_AUGUST,E10000014,Hampshire,985.0,787.0,267.0,2039.0
2012,2012_AUGUST,E10000015,Hertfordshire,1656.0,1266.0,48.0,2970.0
2012,2012_AUGUST,E10000016,Kent,1787.0,720.0,162.0,2669.0
2012,2012_AUGUST,E10000017,Lancashire,2258.0,464.0,135.0,2857.0
2012,2012_AUGUST,E10000018,Leicestershire,1543.0,212.0,199.0,1954.0
2012,2012_AUGUST,E10000019,Lincolnshire,1166.0,184.0,32.0,1382.0
2012,2012_AUGUST,E10000020,Norfolk,2265.0,460.0,172.0,2897.0
2012,2012_AUGUST,E10000021,Northamptonshire,1700.0,135.0,116.0,1951.0
2012,2012_AUGUST,E10000023,North Yorkshire,912.0,336.0,153.0,1401.0
2012,2012_AUGUST,E10000024,Nottinghamshire,2671.0,390.0,83.0,3144.0
2012,2012_AUGUST,E10000025,Oxfordshire,2356.0,1487.0,649.0,4492.0
2012,2012_AUGUST,E10000027,Somerset,805.0,209.0,4.0,1018.0
2012,2012_AUGUST,E10000028,Staffordshire,861.0,775.0,274.0,1910.0
2012,2012_AUGUST,E10000029,Suffolk,1057.0,713.0,36.0,1806.0
2012,2012_AUGUST,E10000030,Surrey,1553.0,582.0,66.0,2201.0
2012,2012_AUGUST,E10000031,Warwickshire,1336.0,595.0,43.0,1974.0
2012,2012_AUGUST,E10000032,West Sussex,1726.0,425.0,6.0,2157.0
2012,2012_AUGUST,E10000034,Worcestershire,554.0,510.0,108.0,1172.0
2012,2012_DECEMBER,E06000001,Hartlepool,116.0,0.0,0.0,116.0
2012,2012_DECEMBER,E06000002,Middlesbrough,532.0,0.0,47.0,579.0
2012,2012_DECEMBER,E06000003,Redcar and Cleveland,356.0,18.0,32.0,406.0
2012,2012_DECEMBER,E06000004,Stockton-on-Tees,120.0,0.0,0.0,120.0
2012,2012_DECEMBER,E06000005,Darlington,304.0,19.0,0.0,323.0
2012,2012_DECEMBER,E06000006,Halton,103.0,16.0,0.0,119.0
2012,2012_DECEMBER,E06000007,Warrington,142.0,6.0,0.0,148.0
2012,2012_DECEMBER,E06000008,Blackburn with Darwen,94.0,0.0,3.0,97.0
2012,2012_DECEMBER,E06000009,Blackpool,20.0,79.0,63.0,162.0
2012,2012_DECEMBER,E06000010,"Kingston upon Hull, City of",797.0,74.0,1.0,872.0
2012,2012_DECEMBER,E06000011,East Riding of Yorkshire,615.0,43.0,4.0,662.0
2012,2012_DECEMBER,E06000012,North East Lincolnshire,175.0,28.0,54.0,257.0
2012,2012_DECEMBER,E06000013,North Lincolnshire,75.0,0.0,0.0,75.0
2012,2012_DECEMBER,E06000014,York,348.0,646.0,0.0,994.0
2012,2012_DECEMBER,E06000015,Derby,694.0,0.0,0.0,694.0
2012,2012_DECEMBER,E06000016,Leicester,522.0,142.0,127.0,791.0
2012,2012_DECEMBER,E06000017,Rutland,50.0,6.0,4.0,60.0
2012,2012_DECEMBER,E06000018,Nottingham,915.0,45.0,69.0,1029.0
